cds	logFC	adj.P.Val	focus_term	sseqid	evalue	pident	ppos	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397159.1|	1.56e-85	40.476	54.76	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X2 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397159.1|	1.52e-81	41.801	55.43	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X2 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397159.1|	2.69e-60	39.106	55.59	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X2 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397159.1|	1.52e-59	40.22	53.17	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X2 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397159.1|	4.89e-24	44.186	59.3	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X2 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397158.1|	8.86e-85	40.476	54.76	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397158.1|	7.6e-81	41.801	55.43	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397158.1|	4.34e-76	39.606	54.05	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397158.1|	8.83e-73	38.889	54.4	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397158.1|	4.26e-68	40.256	55.38	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397158.1|	5.73e-59	40.22	53.17	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_031397158.1|	6.43e-24	44.186	59.3	probable leucine-rich repeat receptor-like protein kinase At1g35710 isoform X1 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_010321824.1|	1.21e-84	40.821	55.51	LOW QUALITY PROTEIN: receptor-like protein Cf-9 homolog [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_010321824.1|	6.54e-81	42.237	60.27	LOW QUALITY PROTEIN: receptor-like protein Cf-9 homolog [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_010321824.1|	8.59e-68	39.08	54.02	LOW QUALITY PROTEIN: receptor-like protein Cf-9 homolog [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_010321824.1|	1.16e-64	40.5	57.5	LOW QUALITY PROTEIN: receptor-like protein Cf-9 homolog [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_010321824.1|	1.45e-53	38.028	54.65	LOW QUALITY PROTEIN: receptor-like protein Cf-9 homolog [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_010321824.1|	2.59e-43	33.085	48.26	LOW QUALITY PROTEIN: receptor-like protein Cf-9 homolog [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_010321824.1|	1.81e-21	30.769	49.16	LOW QUALITY PROTEIN: receptor-like protein Cf-9 homolog [Solanum lycopersicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	gb|EFJ12600.1|	4.11e-84	41.379	60.23	hypothetical protein SELMODRAFT_425288 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	gb|EFJ12600.1|	4.69e-71	37.271	51.93	hypothetical protein SELMODRAFT_425288 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	gb|EFJ12600.1|	2.21e-50	33.7	49.12	hypothetical protein SELMODRAFT_425288 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	gb|EFJ12600.1|	1.52e-41	32.517	48.11	hypothetical protein SELMODRAFT_425288 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_024518339.1|	1.14e-83	41.149	60.23	LRR receptor-like serine/threonine-protein kinase FLS2 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_024518339.1|	1.51e-70	36.456	51.73	LRR receptor-like serine/threonine-protein kinase FLS2 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_024518339.1|	4.4e-50	33.038	48.78	LRR receptor-like serine/threonine-protein kinase FLS2 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_024518339.1|	1.72e-42	32.739	48.33	LRR receptor-like serine/threonine-protein kinase FLS2 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70292_c3_g4_i8:1-1308(+)	5.11800268400941	0.0396513210606542	R_cType	ref|XP_024518339.1|	3.04e-34	33.133	53.01	LRR receptor-like serine/threonine-protein kinase FLS2 [Selaginella moellendorffii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	ref|XP_031400651.1|	2.61e-133	58.642	75.62	peroxidase 11 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	gb|EXB44948.1|	2.99e-133	58.642	74.38	Peroxidase 11 [Morus notabilis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	ref|XP_010091682.2|	5.13e-133	58.642	74.38	peroxidase 11 [Morus notabilis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	ref|XP_010257843.1|	9.45e-133	58.462	72.62	PREDICTED: peroxidase 11-like [Nelumbo nucifera]<>TPA_asm: hypothetical protein HUJ06_010452 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	gb|KAF8407917.1|	3.89e-131	58.308	72.51	hypothetical protein HHK36_007055 [Tetracentron sinense]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	ref|XP_010261744.1|	4.3e-131	61.111	74.84	PREDICTED: peroxidase 11-like isoform X2 [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	ref|XP_027360362.1|	1.96e-130	59.804	74.84	peroxidase 11 [Abrus precatorius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	gb|THU57694.1|	2.39e-130	61.513	75	hypothetical protein C4D60_Mb03t06210 [Musa balbisiana]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	gb|OWM75849.1|	3.5e-130	56.522	72.17	hypothetical protein CDL15_Pgr009493 [Punica granatum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR70313_c0_g1_i8:206-1372(-)	3.97843544592539	0.0470150093282358	R_cType	gb|RRT68482.1|	4.78e-130	61.438	73.86	hypothetical protein B296_00038279 [Ensete ventricosum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	gb|ABR18419.1|	0	91.966	95.38	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	gb|KAG2709519.1|	0	63.589	77	hypothetical protein I3760_05G244000 [Carya illinoinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	gb|KAG2709521.1|	0	63.763	76.66	hypothetical protein I3760_05G244100 [Carya illinoinensis]<>hypothetical protein I3760_05G244100 [Carya illinoinensis]<>hypothetical protein I3760_05G244100 [Carya illinoinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	gb|KAF3953851.1|	0	64.111	76.66	hypothetical protein CMV_020737 [Castanea mollissima]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	ref|XP_038681753.1|	0	63.826	77.39	multicopper oxidase LPR1-like [Tripterygium wilfordii]<>hypothetical protein HS088_TW02G00875 [Tripterygium wilfordii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	gb|KAF5451002.1|	0	63.574	76.29	hypothetical protein F2P56_031307, partial [Juglans regia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	ref|XP_035540479.1|	0	64	76.87	multicopper oxidase LPR2 [Juglans regia]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	ref|XP_010066638.2|	0	65.631	79.16	multicopper oxidase LPR1 [Eucalyptus grandis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	gb|KCW64609.1|	0	65.631	79.34	hypothetical protein EUGRSUZ_G02197 [Eucalyptus grandis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR71523_c2_g1_i2:335-2092(-)	2.69382729190078	0.0170627118859882	R_cType	ref|XP_006307094.1|	0	64.875	77.78	multicopper oxidase LPR1 [Capsella rubella]<>hypothetical protein CARUB_v10008681mg [Capsella rubella]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_004294159.1|	6.62e-71	67.333	83.33	PREDICTED: LOB domain-containing protein 4 [Fragaria vesca subsp. vesca]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_024159586.1|	2.84e-70	72.593	87.41	LOB domain-containing protein 4 [Rosa chinensis]<>putative transcription factor AS2-LOB family [Rosa chinensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	gb|TEY78975.1|	5.34e-69	76.8	91.2	hypothetical protein Saspl_009602 [Salvia splendens]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_011090495.1|	1.31e-68	81.034	93.97	LOB domain-containing protein 4-like [Sesamum indicum]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_019163400.1|	1.76e-68	71.429	90.23	PREDICTED: LOB domain-containing protein 4-like [Ipomoea nil]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_019157784.1|	4.06e-68	68.243	82.43	PREDICTED: LOB domain-containing protein 4-like [Ipomoea nil]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	gb|OVA12383.1|	4.57e-68	74.219	90.62	hypothetical protein BVC80_1795g26 [Macleaya cordata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_015960093.1|	4.63e-68	66.887	80.13	LOB domain-containing protein 4-like isoform X2 [Arachis duranensis]<>LOB domain-containing protein 4 isoform X2 [Arachis hypogaea]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_027909290.1|	5.57e-68	78.049	89.43	LOB domain-containing protein 4-like [Vigna unguiculata]<>carbamoyl-phosphate synthase large subunit [Vigna unguiculata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72294_c0_g1_i1:723-1178(-)	2.36992632747548	0.00174402624659952	R_cType	ref|XP_003607861.1|	5.7e-68	75.591	89.76	LOB domain-containing protein 4 [Medicago truncatula]<>LOB domain protein [Medicago truncatula]<>putative transcription factor AS2-LOB family [Medicago truncatula]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	gb|AAC12684.1|	0	93.529	95.49	endo-beta-1,4-glucanase [Pinus radiata]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	ref|XP_010921617.1|	0	78.27	87.97	endoglucanase 3 [Elaeis guineensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	ref|XP_009382522.1|	0	77.07	89.38	PREDICTED: endoglucanase 3 [Musa acuminata subsp. malaccensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	emb|CAG1863609.1|	0	76.101	88.26	unnamed protein product [Musa acuminata subsp. malaccensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	gb|OMO81986.1|	0	77.371	86.42	Glycoside hydrolase, family 9 [Corchorus olitorius]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	ref|XP_010259480.1|	0	73.518	84.39	PREDICTED: endoglucanase 17-like [Nelumbo nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	gb|KAG1338723.1|	0	75.726	86.51	endoglucanase 3 [Cocos nucifera]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	gb|THU55293.1|	0	75.891	87.84	hypothetical protein C4D60_Mb11t05050 [Musa balbisiana]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	gb|ABK24281.1|	0	73.161	84.49	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72332_c0_g1_i1:436-1968(-)	10.8167199865727	0.0241381503409874	R_cType	gb|OMO63900.1|	0	77.155	86.42	Glycoside hydrolase, family 9 [Corchorus capsularis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|ABR18297.1|	2.2e-121	99.415	99.42	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|ACN40790.1|	9e-121	98.83	99.42	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|AFG47106.1|	2.26e-79	86.567	91.04	hypothetical protein UMN_5224_01, partial [Pinus taeda]<>hypothetical protein UMN_5224_01, partial [Pinus taeda]<>hypothetical protein UMN_5224_01, partial [Pinus taeda]<>hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|AFG47112.1|	1.03e-78	85.821	90.3	hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|AFG47108.1|	4.56e-78	85.075	89.55	hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|AFG47109.1|	1.18e-77	83.582	91.04	hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	dbj|BAJ04354.1|	7.08e-26	42.969	62.5	pollen allergen CPA63 [Cryptomeria japonica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	ref|WP_143045837.1|	2.71e-25	45.082	59.02	hypothetical protein, partial [Acinetobacter baumannii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|ATP73292.1|	1.03e-24	44.8	61.6	hypothetical protein 2_5996_01, partial [Pinus pinaster]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g13_i1:3-515(-)	6.35862742869793	0.00131000792570366	R_cType	gb|ATP73279.1|	1.47e-24	43.548	60.48	hypothetical protein 2_5996_01, partial [Pinus sylvestris]<>hypothetical protein 2_5996_01, partial [Pinus sylvestris]<>hypothetical protein 2_5996_01, partial [Pinus sylvestris]<>hypothetical protein 2_5996_01, partial [Pinus sylvestris]<>hypothetical protein 2_5996_01, partial [Pinus sylvestris]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|ABR18297.1|	2.28e-93	100	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|ACN40790.1|	6.19e-93	99.254	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|AFG47106.1|	3.56e-74	87.705	92.62	hypothetical protein UMN_5224_01, partial [Pinus taeda]<>hypothetical protein UMN_5224_01, partial [Pinus taeda]<>hypothetical protein UMN_5224_01, partial [Pinus taeda]<>hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|AFG47112.1|	2.06e-73	86.885	91.8	hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|AFG47108.1|	2.1e-73	86.885	91.8	hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|AFG47109.1|	2.22e-72	84.426	92.62	hypothetical protein UMN_5224_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	dbj|BAJ04354.1|	1.49e-20	43.519	62.96	pollen allergen CPA63 [Cryptomeria japonica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	ref|WP_143045837.1|	3e-18	43.564	58.42	hypothetical protein, partial [Acinetobacter baumannii]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|ATP73292.1|	3.4e-18	43.396	62.26	hypothetical protein 2_5996_01, partial [Pinus pinaster]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g17_i1:1-402(-)	6.72473933746138	0.000949703347181194	R_cType	gb|AFG60356.1|	6.04e-18	40.952	60	hypothetical protein 2_5996_01, partial [Pinus taeda]<>hypothetical protein 2_5996_01, partial [Pinus taeda]<>hypothetical protein 2_5996_01, partial [Pinus taeda]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	gb|ABR18297.1|	2.43e-78	100	100	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	gb|ACN40790.1|	2.42e-75	96.667	98.33	unknown [Picea sitchensis]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	gb|KAG0586357.1|	3.66e-29	53.782	65.55	hypothetical protein KC19_2G084500 [Ceratodon purpureus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	gb|KAG0625877.1|	7.19e-29	54.622	65.55	hypothetical protein M758_2G086000 [Ceratodon purpureus]<>hypothetical protein M758_2G086000 [Ceratodon purpureus]<>hypothetical protein M758_2G086000 [Ceratodon purpureus]<>hypothetical protein M758_2G086000 [Ceratodon purpureus]<>hypothetical protein M758_2G086000 [Ceratodon purpureus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	gb|KAG0586356.1|	1.9e-28	53.782	65.55	hypothetical protein KC19_2G084500 [Ceratodon purpureus]<>hypothetical protein KC19_2G084500 [Ceratodon purpureus]<>hypothetical protein KC19_2G084500 [Ceratodon purpureus]<>hypothetical protein KC19_2G084500 [Ceratodon purpureus]<>hypothetical protein KC19_2G084500 [Ceratodon purpureus]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	gb|RXI07697.1|	3.9e-27	50.413	62.81	hypothetical protein DVH24_005470 [Malus domestica]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	ref|XP_024399856.1|	6.44e-27	52.101	64.71	aspartyl protease family protein 2-like [Physcomitrium patens]<>aspartyl protease family protein 2-like [Physcomitrium patens]<>aspartyl protease family protein 2-like [Physcomitrium patens]<>aspartyl protease family protein 2-like [Physcomitrium patens]<>aspartyl protease family protein 2-like [Physcomitrium patens]<>aspartyl protease family protein 2-like [Physcomitrium patens]<>aspartyl protease family protein 2-like [Physcomitrium patens]<>hypothetical protein PHYPA_021719 [Physcomitrium patens]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	ref|XP_022975505.1|	7.92e-27	50	64.17	aspartyl protease family protein 2-like, partial [Cucurbita maxima]
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR72558_c0_g20_i1:46-408(-)	5.22816208942093	0.000396436618973261	R_cType	gb|PQQ02020.1|	1.11e-26	49.587	63.64	aspartyl protease family protein 2 [Prunus yedoensis var. nudiflora]
