qseqid	sseqid	evalue	bitscore	length	pident	ppos	qcovs	qlen	qstart	qend	qframe	slen	sstart	send	sframe	staxid	sskingdom	sscinames	scomnames	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33136_c1_g3_i2:654-2987(-)	AT1G26760.1	1.20e-56	202	386	34.974	52.33	48	778	236	607	1	545	42	407	1	N/A	N/A	N/A	N/A	| Symbols: ATXR1, SDG35 | SET domain protein 35 | chr1:9248304-9249941 REVERSE LENGTH=545
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33167_c2_g6_i1:538-1482(+)	AT2G39420.1	2.49e-137	391	290	61.724	76.21	92	315	8	297	1	317	7	296	1	N/A	N/A	N/A	N/A	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr2:16460442-16462872 FORWARD LENGTH=317
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33167_c2_g6_i12:3-1235(+)	AT2G39420.1	1.57e-141	405	291	64.261	79.04	71	411	74	364	1	317	4	294	1	N/A	N/A	N/A	N/A	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr2:16460442-16462872 FORWARD LENGTH=317
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33167_c2_g6_i6:198-1223(+)	AT2G39420.1	4.45e-143	407	291	64.605	79.04	85	342	5	295	1	317	4	294	1	N/A	N/A	N/A	N/A	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr2:16460442-16462872 FORWARD LENGTH=317
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33167_c2_g6_i8:198-1223(+)	AT2G39420.1	1.40e-142	405	291	64.261	79.04	85	342	5	295	1	317	4	294	1	N/A	N/A	N/A	N/A	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr2:16460442-16462872 FORWARD LENGTH=317
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR33173_c0_g1_i1:554-2476(-)	AT1G05460.1	3.50e-89	298	627	33.174	51.52	94	641	15	619	1	1002	38	621	1	N/A	N/A	N/A	N/A	| Symbols: SDE3 | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr1:1601357-1604658 REVERSE LENGTH=1002
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR331817_c0_g1_i1:2-382(+)	AT4G33300.1	7.99e-14	66.6	72	41.667	68.06	57	127	28	99	1	816	182	253	1	N/A	N/A	N/A	N/A	| Symbols: ADR1-L1 | ADR1-like 1 | chr4:16051162-16054005 REVERSE LENGTH=816
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	9.90e-23	91.3	114	43.860	57.02	100	114	1	114	1	977	437	550	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	4.53e-18	78.2	112	41.071	58.04	100	114	3	114	1	977	415	526	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	3.04e-15	70.1	110	42.727	55.45	100	114	2	111	1	977	462	570	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	8.43e-15	68.9	112	30.357	52.68	100	114	1	112	1	977	245	356	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	6.48e-12	60.5	115	37.391	54.78	100	114	1	114	1	977	101	214	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	1.01e-11	60.1	107	32.710	52.34	100	114	8	114	1	977	372	478	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	2.55e-11	58.9	113	30.973	52.21	100	114	2	114	1	977	390	502	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR333501_c0_g1_i1:2-343(+)	AT1G72180.1	4.52e-11	58.2	107	30.841	49.53	100	114	5	111	1	977	201	307	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich receptor-like protein kinase family protein | chr1:27164074-27167204 FORWARD LENGTH=977
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR334253_c0_g1_i1:1-306(+)	AT4G01700.1	6.61e-34	117	92	58.696	72.83	85	102	9	95	1	280	119	210	1	N/A	N/A	N/A	N/A	| Symbols:  | Chitinase family protein | chr4:732413-733487 REVERSE LENGTH=280
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR336533_c0_g1_i1:1-324(+)	AT4G13710.2	6.08e-55	176	108	75.926	86.11	100	108	1	108	1	451	326	433	1	N/A	N/A	N/A	N/A	| Symbols:  | Pectin lyase-like superfamily protein | chr4:7962550-7966012 FORWARD LENGTH=451
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR338222_c0_g1_i1:2-418(-)	AT2G43590.1	1.60e-46	151	133	57.143	66.92	95	139	2	133	1	264	127	255	1	N/A	N/A	N/A	N/A	| Symbols:  | Chitinase family protein | chr2:18081592-18082749 REVERSE LENGTH=264
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34238_c2_g1_i1:1-1791(+)	AT1G12570.1	2.03e-160	471	593	44.519	61.72	92	597	43	594	1	572	5	566	1	N/A	N/A	N/A	N/A	| Symbols:  | Glucose-methanol-choline (GMC) oxidoreductase family protein | chr1:4278192-4280753 REVERSE LENGTH=572
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34252_c1_g2_i1:377-1069(+)	AT1G70700.2	2.37e-14	69.7	110	39.091	54.55	47	231	95	203	1	243	111	216	1	N/A	N/A	N/A	N/A	| Symbols: TIFY7 | TIFY domain/Divergent CCT motif family protein | chr1:26654951-26656804 FORWARD LENGTH=243
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g11_i1:2-346(+)	AT4G02280.1	7.26e-58	190	114	76.316	92.11	99	115	1	114	1	809	501	614	1	N/A	N/A	N/A	N/A	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g15_i1:3-404(+)	AT5G49190.1	6.46e-69	221	134	77.612	89.55	100	134	1	134	1	807	490	623	1	N/A	N/A	N/A	N/A	| Symbols: SUS2, SSA, ATSUS2 | sucrose synthase 2 | chr5:19943369-19947189 REVERSE LENGTH=807
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g20_i1:2-823(+)	AT3G43190.1	1.25e-137	407	247	76.113	86.64	90	274	1	247	1	808	563	808	1	N/A	N/A	N/A	N/A	| Symbols: SUS4, ATSUS4 | sucrose synthase 4 | chr3:15179204-15182577 REVERSE LENGTH=808
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g20_i2:1-543(+)	AT4G02280.1	5.33e-102	310	181	77.348	86.74	100	181	1	181	1	809	629	809	1	N/A	N/A	N/A	N/A	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g20_i4:2-319(+)	AT4G02280.1	2.85e-46	157	94	73.404	87.23	89	106	1	94	1	809	716	809	1	N/A	N/A	N/A	N/A	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g20_i5:1-744(+)	AT4G02280.1	1.06e-132	393	236	75.847	87.71	95	248	1	236	1	809	574	809	1	N/A	N/A	N/A	N/A	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g20_i9:1-684(+)	AT4G02280.1	6.10e-128	380	228	75.439	87.72	100	228	1	228	1	809	582	809	1	N/A	N/A	N/A	N/A	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g27_i1:2-376(+)	AT5G49190.1	1.90e-69	222	124	81.452	95.97	99	125	2	125	1	807	250	373	1	N/A	N/A	N/A	N/A	| Symbols: SUS2, SSA, ATSUS2 | sucrose synthase 2 | chr5:19943369-19947189 REVERSE LENGTH=807
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g42_i1:2-415(+)	AT5G49190.1	9.98e-75	236	138	77.536	93.48	100	138	1	138	1	807	236	373	1	N/A	N/A	N/A	N/A	| Symbols: SUS2, SSA, ATSUS2 | sucrose synthase 2 | chr5:19943369-19947189 REVERSE LENGTH=807
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g42_i2:654-1745(+)	AT4G02280.1	0.0	524	364	67.857	82.69	100	364	1	364	1	809	1	364	1	N/A	N/A	N/A	N/A	| Symbols: SUS3, ATSUS3 | sucrose synthase 3 | chr4:995166-998719 FORWARD LENGTH=809
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g43_i1:3-512(+)	AT5G49190.1	2.33e-100	306	170	80.588	92.35	100	170	1	170	1	807	335	504	1	N/A	N/A	N/A	N/A	| Symbols: SUS2, SSA, ATSUS2 | sucrose synthase 2 | chr5:19943369-19947189 REVERSE LENGTH=807
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g43_i3:1-495(+)	AT5G49190.1	2.26e-97	298	165	80.606	93.33	100	165	1	165	1	807	332	496	1	N/A	N/A	N/A	N/A	| Symbols: SUS2, SSA, ATSUS2 | sucrose synthase 2 | chr5:19943369-19947189 REVERSE LENGTH=807
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g50_i1:1-444(+)	AT3G43190.1	1.22e-90	279	148	85.811	92.57	100	148	1	148	1	808	386	533	1	N/A	N/A	N/A	N/A	| Symbols: SUS4, ATSUS4 | sucrose synthase 4 | chr3:15179204-15182577 REVERSE LENGTH=808
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34434_c2_g53_i1:2-349(+)	AT3G43190.1	2.27e-72	229	116	88.793	94.83	100	116	1	116	1	808	403	518	1	N/A	N/A	N/A	N/A	| Symbols: SUS4, ATSUS4 | sucrose synthase 4 | chr3:15179204-15182577 REVERSE LENGTH=808
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR344354_c0_g4_i1:1-429(-)	AT3G52430.1	1.67e-26	103	127	40.945	64.57	85	143	15	135	1	541	301	427	1	N/A	N/A	N/A	N/A	| Symbols: PAD4, ATPAD4 | alpha/beta-Hydrolases superfamily protein | chr3:19431566-19434292 FORWARD LENGTH=541
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR34447_c0_g1_i1:82-2232(-)	AT2G26650.1	0.0	608	665	47.068	65.26	91	717	20	675	1	857	26	676	1	N/A	N/A	N/A	N/A	| Symbols: AKT1, ATAKT1, KT1 | K+ transporter 1 | chr2:11331965-11336444 REVERSE LENGTH=857
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR344727_c0_g1_i1:1-429(-)	AT3G48080.1	8.32e-25	98.6	138	36.957	60.14	97	143	3	140	1	629	345	479	1	N/A	N/A	N/A	N/A	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr3:17753104-17755145 REVERSE LENGTH=629
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR345427_c0_g1_i1:2-520(-)	AT3G21420.1	3.09e-37	131	160	43.750	66.25	91	173	16	172	1	364	10	166	1	N/A	N/A	N/A	N/A	| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr3:7541579-7543221 FORWARD LENGTH=364
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR346227_c0_g1_i1:3-359(-)	AT1G10360.1	2.53e-33	115	120	44.167	65.00	98	119	1	117	1	227	56	175	1	N/A	N/A	N/A	N/A	| Symbols: ATGSTU18, GST29, GSTU18 | glutathione S-transferase TAU 18 | chr1:3395738-3396806 REVERSE LENGTH=227
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR346511_c0_g1_i1:434-1897(+)	AT5G67540.2	0.0	574	464	60.345	74.78	92	488	25	475	1	471	11	471	1	N/A	N/A	N/A	N/A	| Symbols:  | Arabinanase/levansucrase/invertase | chr5:26944253-26945757 REVERSE LENGTH=471
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR346806_c0_g1_i1:1-327(+)	AT4G01070.1	2.24e-26	100	113	46.018	61.95	98	109	3	109	1	480	252	362	1	N/A	N/A	N/A	N/A	| Symbols: GT72B1, UGT72B1 | UDP-Glycosyltransferase superfamily protein | chr4:461858-463300 REVERSE LENGTH=480
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR348076_c0_g1_i1:1-603(+)	AT5G01980.1	3.55e-26	104	189	36.508	51.32	91	201	16	198	1	493	220	402	1	N/A	N/A	N/A	N/A	| Symbols:  | RING/U-box superfamily protein | chr5:375542-377023 FORWARD LENGTH=493
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR35122_c0_g1_i1:601-1983(+)	AT1G15000.1	1.23e-141	413	407	51.106	67.08	88	461	40	443	1	444	28	426	1	N/A	N/A	N/A	N/A	| Symbols: scpl50 | serine carboxypeptidase-like 50 | chr1:5168613-5169947 FORWARD LENGTH=444
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR35136_c0_g1_i1:172-1440(+)	AT1G25580.1	5.05e-90	279	451	38.359	53.66	95	423	1	402	1	449	1	443	1	N/A	N/A	N/A	N/A	| Symbols: SOG1, ANAC008 | NAC (No Apical Meristem) domain transcriptional regulator superfamily protein | chr1:8997064-8999600 REVERSE LENGTH=449
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR35542_c1_g5_i2:405-938(-)	AT4G20780.1	2.09e-32	114	165	40.000	60.61	88	178	4	159	1	191	24	187	1	N/A	N/A	N/A	N/A	| Symbols: CML42 | calmodulin like 42 | chr4:11133309-11133884 REVERSE LENGTH=191
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR35542_c1_g5_i4:437-970(-)	AT4G20780.1	2.07e-32	114	165	40.000	60.61	88	178	4	159	1	191	24	187	1	N/A	N/A	N/A	N/A	| Symbols: CML42 | calmodulin like 42 | chr4:11133309-11133884 REVERSE LENGTH=191
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR35593_c5_g2_i1:604-1194(-)	AT2G36970.1	1.88e-22	93.6	204	30.882	51.47	96	197	1	189	1	490	94	287	1	N/A	N/A	N/A	N/A	| Symbols:  | UDP-Glycosyltransferase superfamily protein | chr2:15529050-15530712 FORWARD LENGTH=490
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR35593_c5_g2_i6:133-702(-)	AT2G36970.1	7.09e-49	165	189	43.386	64.55	98	190	1	186	1	490	290	474	1	N/A	N/A	N/A	N/A	| Symbols:  | UDP-Glycosyltransferase superfamily protein | chr2:15529050-15530712 FORWARD LENGTH=490
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36065_c0_g1_i1:512-1549(-)	AT3G03780.1	0.0	618	342	84.211	90.94	99	346	4	345	1	765	424	765	1	N/A	N/A	N/A	N/A	| Symbols: ATMS2, MS2 | methionine synthase 2 | chr3:957602-960740 FORWARD LENGTH=765
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36065_c0_g1_i1:1455-2912(-)	AT5G17920.1	0.0	671	431	74.478	84.69	89	486	34	464	1	765	1	430	1	N/A	N/A	N/A	N/A	| Symbols: ATCIMS, ATMETS, ATMS1 | Cobalamin-independent synthase family protein | chr5:5935771-5939195 FORWARD LENGTH=765
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36123_c3_g12_i1:1-342(+)	AT1G69530.1	9.93e-70	209	114	79.825	92.11	100	114	1	114	1	250	92	205	1	N/A	N/A	N/A	N/A	| Symbols: ATEXPA1, EXP1, AT-EXP1, ATEXP1, ATHEXP ALPHA 1.2, EXPA1 | expansin A1 | chr1:26142034-26143051 FORWARD LENGTH=250
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36123_c3_g18_i1:142-444(+)	AT2G40610.1	1.03e-40	134	92	70.652	84.78	90	101	11	101	1	253	10	100	1	N/A	N/A	N/A	N/A	| Symbols: ATEXPA8, EXP8, ATEXP8, ATHEXP ALPHA 1.11, EXPA8 | expansin A8 | chr2:16949121-16950472 REVERSE LENGTH=253
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36123_c3_g20_i1:186-551(+)	AT1G69530.3	6.37e-59	182	122	71.311	86.07	100	122	1	122	1	275	1	121	1	N/A	N/A	N/A	N/A	| Symbols: ATEXPA1, EXP1, AT-EXP1, ATEXP1, ATHEXP ALPHA 1.2, EXPA1 | expansin A1 | chr1:26142034-26143200 FORWARD LENGTH=275
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36123_c3_g27_i1:3-464(+)	AT2G40610.1	2.72e-89	260	153	79.085	91.50	99	154	2	153	1	253	101	253	1	N/A	N/A	N/A	N/A	| Symbols: ATEXPA8, EXP8, ATEXP8, ATHEXP ALPHA 1.11, EXPA8 | expansin A8 | chr2:16949121-16950472 REVERSE LENGTH=253
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36123_c3_g34_i1:1-366(+)	AT1G69530.3	2.84e-75	224	122	81.148	91.80	100	122	1	122	1	275	92	213	1	N/A	N/A	N/A	N/A	| Symbols: ATEXPA1, EXP1, AT-EXP1, ATEXP1, ATHEXP ALPHA 1.2, EXPA1 | expansin A1 | chr1:26142034-26143200 FORWARD LENGTH=275
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36123_c3_g4_i1:1-384(+)	AT2G40610.1	5.74e-64	194	125	72.800	85.60	97	128	5	128	1	253	10	133	1	N/A	N/A	N/A	N/A	| Symbols: ATEXPA8, EXP8, ATEXP8, ATHEXP ALPHA 1.11, EXPA8 | expansin A8 | chr2:16949121-16950472 REVERSE LENGTH=253
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR36123_c3_g4_i2:71-481(+)	AT1G69530.5	4.36e-64	195	133	69.173	84.21	96	137	7	137	1	245	1	130	1	N/A	N/A	N/A	N/A	| Symbols: EXPA1 | expansin A1 | chr1:26142034-26143200 FORWARD LENGTH=245
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37443_c0_g1_i7:332-1915(-)	AT2G46950.1	7.53e-164	476	497	47.082	64.39	94	528	31	526	1	572	85	571	1	N/A	N/A	N/A	N/A	| Symbols: CYP709B2 | cytochrome P450, family 709, subfamily B, polypeptide 2 | chr2:19289466-19291541 REVERSE LENGTH=572
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37481_c6_g3_i2:2-1198(+)	AT4G05200.1	4.20e-49	176	405	31.358	49.38	98	399	7	399	1	675	14	394	1	N/A	N/A	N/A	N/A	| Symbols: CRK25 | cysteine-rich RLK (RECEPTOR-like protein kinase) 25 | chr4:2679793-2682309 REVERSE LENGTH=675
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37575_c0_g2_i4:179-1090(+)	AT3G48080.1	1.30e-21	94.7	222	33.333	48.20	61	304	61	245	1	629	344	560	1	N/A	N/A	N/A	N/A	| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr3:17753104-17755145 REVERSE LENGTH=629
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37988_c6_g9_i1:55-2076(+)	AT3G53260.1	0.0	946	657	69.559	81.58	97	674	19	671	1	717	21	676	1	N/A	N/A	N/A	N/A	| Symbols: PAL2, ATPAL2 | phenylalanine ammonia-lyase 2 | chr3:19744256-19746619 REVERSE LENGTH=717
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37988_c6_g9_i3:54-2075(+)	AT3G53260.1	0.0	946	657	69.559	81.58	97	674	19	671	1	717	21	676	1	N/A	N/A	N/A	N/A	| Symbols: PAL2, ATPAL2 | phenylalanine ammonia-lyase 2 | chr3:19744256-19746619 REVERSE LENGTH=717
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37990_c0_g2_i1:417-2849(-)	AT2G32800.1	0.0	740	788	50.254	66.37	91	811	73	810	1	851	80	851	1	N/A	N/A	N/A	N/A	| Symbols: AP4.3A | protein kinase family protein | chr2:13916478-13919033 FORWARD LENGTH=851
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR37997_c0_g4_i1:3-884(-)	AT3G11180.1	1.62e-114	335	293	53.925	72.35	99	294	3	294	1	400	104	390	1	N/A	N/A	N/A	N/A	| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr3:3504249-3506688 FORWARD LENGTH=400
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38052_c6_g9_i2:2-556(+)	AT3G48090.1	4.33e-11	60.8	159	28.931	45.28	83	185	32	185	1	623	13	167	1	N/A	N/A	N/A	N/A	| Symbols: EDS1, ATEDS1 | alpha/beta-Hydrolases superfamily protein | chr3:17755553-17757692 REVERSE LENGTH=623
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38064_c2_g1_i2:838-1920(-)	AT2G39260.1	6.17e-89	290	333	52.252	69.97	91	361	1	328	1	1181	828	1151	1	N/A	N/A	N/A	N/A	| Symbols:  | binding;RNA binding | chr2:16392288-16399588 REVERSE LENGTH=1181
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38070_c2_g2_i1:451-1626(+)	AT5G17980.1	3.39e-37	143	133	51.128	72.93	33	392	3	132	1	1049	2	134	1	N/A	N/A	N/A	N/A	| Symbols:  | C2 calcium/lipid-binding plant phosphoribosyltransferase family protein | chr5:5953596-5956745 FORWARD LENGTH=1049
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38205_c3_g14_i12:1-738(-)	AT3G05660.1	2.23e-38	141	253	35.968	53.36	99	246	1	244	1	875	591	841	1	N/A	N/A	N/A	N/A	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38205_c3_g14_i12:1-738(-)	AT3G05660.1	3.61e-27	109	180	39.444	57.78	99	246	4	183	1	875	107	274	1	N/A	N/A	N/A	N/A	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38205_c3_g14_i12:1-738(-)	AT3G05660.1	4.99e-16	77.0	195	34.872	51.28	99	246	1	180	1	875	152	344	1	N/A	N/A	N/A	N/A	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38205_c3_g14_i12:1-738(-)	AT3G05660.1	2.40e-12	66.2	167	32.934	46.11	99	246	18	184	1	875	489	618	1	N/A	N/A	N/A	N/A	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38205_c3_g14_i12:1-738(-)	AT3G05660.1	9.82e-12	64.3	174	31.034	46.55	99	246	24	181	1	875	420	591	1	N/A	N/A	N/A	N/A	| Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1649258-1652001 REVERSE LENGTH=875
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38208_c0_g1_i1:722-4402(+)	AT4G37440.2	7.31e-20	94.0	262	30.916	51.91	21	1227	724	977	1	444	69	303	1	N/A	N/A	N/A	N/A	| Symbols:  | unknown protein; LOCATED IN: cellular_component unknown; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G50040.1); Has 121 Blast hits to 117 proteins in 32 species: Archae - 0; Bacteria - 6; Metazoa - 13; Fungi - 5; Plants - 66; Viruses - 0; Other Eukaryotes - 31 (source: NCBI BLink). | chr4:17601647-17603766 FORWARD LENGTH=444
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38266_c0_g2_i1:292-1101(-)	AT1G02205.1	3.58e-70	223	259	44.788	64.48	96	270	5	263	1	461	206	456	1	N/A	N/A	N/A	N/A	| Symbols: CER1 | Fatty acid hydroxylase superfamily | chr1:419650-422154 FORWARD LENGTH=461
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38339_c0_g1_i1:3-818(-)	AT2G15042.1	3.21e-36	135	271	34.686	49.82	96	272	4	264	1	543	276	537	1	N/A	N/A	N/A	N/A	| Symbols:  | Leucine-rich repeat (LRR) family protein | chr2:6510165-6512335 FORWARD LENGTH=543
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38343_c0_g3_i3:977-4246(-)	AT5G14770.1	2.57e-174	535	896	35.603	55.36	92	1090	203	1083	1	938	91	930	1	N/A	N/A	N/A	N/A	| Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr5:4772881-4775697 REVERSE LENGTH=938
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38343_c0_g3_i3:977-4246(-)	AT5G14770.1	4.81e-127	410	846	29.905	50.59	92	1090	243	1087	1	938	61	851	1	N/A	N/A	N/A	N/A	| Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr5:4772881-4775697 REVERSE LENGTH=938
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR38343_c0_g3_i3:977-4246(-)	AT5G14770.1	1.29e-110	366	807	29.864	51.30	92	1090	88	891	1	938	78	865	1	N/A	N/A	N/A	N/A	| Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr5:4772881-4775697 REVERSE LENGTH=938
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR39106_c4_g12_i1:3-314(+)	AT5G06370.1	1.52e-26	98.2	104	50.000	63.46	100	104	1	104	1	259	34	132	1	N/A	N/A	N/A	N/A	| Symbols:  | NC domain-containing protein-related | chr5:1947299-1948432 REVERSE LENGTH=259
