qseqid	sseqid	evalue	bitscore	length	pident	ppos	qcovs	qlen	qstart	qend	qframe	slen	sstart	send	sframe	staxid	sskingdom	sscinames	scomnames	salltitles
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63347_c2_g7_i1:1-324(-)	AT1G60470.1	1.08e-40	137	99	64.646	76.77	92	108	1	99	1	334	225	320	1	N/A	N/A	N/A	N/A	AT1G60470.1 | Symbols: AtGolS4, GolS4 | galactinol synthase 4 | chr1:22279181-22280454 REVERSE LENGTH=334
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63347_c2_g7_i1:1-324(-)	AT1G56600.1	1.17e-40	137	102	63.725	75.49	94	108	3	104	1	335	226	321	1	N/A	N/A	N/A	N/A	AT1G56600.1 | Symbols: AtGolS2, GolS2 | galactinol synthase 2 | chr1:21207620-21209291 FORWARD LENGTH=335
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63347_c2_g7_i1:1-324(-)	AT1G09350.1	2.13e-38	130	73	76.712	90.41	68	108	3	75	1	334	220	292	1	N/A	N/A	N/A	N/A	AT1G09350.1 | Symbols: AtGolS3, GolS3 | galactinol synthase 3 | chr1:3019888-3021214 FORWARD LENGTH=334
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63347_c2_g7_i1:1-324(-)	AT4G26250.1	3.90e-35	122	73	69.863	84.93	68	108	3	75	1	336	229	301	1	N/A	N/A	N/A	N/A	AT4G26250.1 | Symbols: AtGolS6, GolS6 | galactinol synthase 6 | chr4:13289641-13291053 FORWARD LENGTH=336
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63347_c2_g7_i1:1-324(-)	AT5G30500.1	5.47e-35	122	71	71.831	87.32	66	108	5	75	1	328	219	289	1	N/A	N/A	N/A	N/A	AT5G30500.1 | Symbols:  | Nucleotide-diphospho-sugar transferases superfamily protein | chr5:11615345-11616926 FORWARD LENGTH=328
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63347_c2_g7_i1:1-324(-)	AT5G23790.1	4.47e-34	119	73	68.493	84.93	68	108	3	75	1	333	226	298	1	N/A	N/A	N/A	N/A	AT5G23790.1 | Symbols: AtGolS5, GolS5 | galactinol synthase 5 | chr5:8020183-8021597 REVERSE LENGTH=333
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63347_c2_g7_i1:1-324(-)	AT1G60450.1	1.38e-33	118	102	51.961	71.57	94	108	2	103	1	332	223	316	1	N/A	N/A	N/A	N/A	AT1G60450.1 | Symbols: AtGolS7, GolS7 | galactinol synthase 7 | chr1:22271226-22273214 REVERSE LENGTH=332
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT5G64570.1	2.71e-93	288	194	70.103	81.44	100	194	1	194	1	784	272	465	1	N/A	N/A	N/A	N/A	AT5G64570.1 | Symbols: XYL4, ATBXL4 | beta-D-xylosidase 4 | chr5:25810227-25813309 REVERSE LENGTH=784
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT3G19620.1	6.62e-87	271	193	64.767	78.76	99	194	1	193	1	781	255	447	1	N/A	N/A	N/A	N/A	AT3G19620.1 | Symbols:  | Glycosyl hydrolase family protein | chr3:6815613-6818308 REVERSE LENGTH=781
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT5G09730.1	2.87e-85	266	195	63.590	78.46	100	194	1	194	1	773	262	456	1	N/A	N/A	N/A	N/A	AT5G09730.1 | Symbols: BXL3, ATBXL3, XYL3, ATBX3, BX3 | beta-xylosidase 3 | chr5:3015319-3018226 REVERSE LENGTH=773
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT1G02640.1	1.14e-84	265	195	65.641	80.51	100	194	1	194	1	768	254	448	1	N/A	N/A	N/A	N/A	AT1G02640.1 | Symbols: BXL2, ATBXL2 | beta-xylosidase 2 | chr1:564293-567580 FORWARD LENGTH=768
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT5G49360.1	1.25e-82	259	195	64.615	78.97	100	194	1	194	1	774	260	452	1	N/A	N/A	N/A	N/A	AT5G49360.1 | Symbols: BXL1, ATBXL1 | beta-xylosidase 1 | chr5:20012179-20016659 REVERSE LENGTH=774
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT5G09700.1	1.77e-70	222	163	65.031	78.53	84	194	33	194	1	526	45	207	1	N/A	N/A	N/A	N/A	AT5G09700.1 | Symbols:  | Glycosyl hydrolase family protein | chr5:3003720-3005566 REVERSE LENGTH=526
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT1G78060.1	2.78e-70	227	194	53.608	75.26	99	194	1	193	1	767	256	449	1	N/A	N/A	N/A	N/A	AT1G78060.1 | Symbols:  | Glycosyl hydrolase family protein | chr1:29349796-29352868 REVERSE LENGTH=767
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63361_c1_g1_i1:3-584(+)	AT5G10560.1	1.66e-61	204	194	50.000	70.10	99	194	1	193	1	792	274	466	1	N/A	N/A	N/A	N/A	AT5G10560.1 | Symbols:  | Glycosyl hydrolase family protein | chr5:3336335-3339351 REVERSE LENGTH=792
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT1G73340.1	6.30e-48	161	152	50.658	65.13	94	156	9	155	1	514	356	507	1	N/A	N/A	N/A	N/A	AT1G73340.1 | Symbols:  | Cytochrome P450 superfamily protein | chr1:27573136-27575273 FORWARD LENGTH=514
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT5G05690.3	1.18e-45	152	155	45.161	62.58	99	156	2	155	1	353	195	349	1	N/A	N/A	N/A	N/A	AT5G05690.3 | Symbols: CPD, CYP90A, CYP90, CBB3, DWF3, CYP90A1 | Cytochrome P450 superfamily protein | chr5:1702907-1706348 REVERSE LENGTH=353
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT5G05690.1	1.66e-44	152	155	45.161	62.58	99	156	2	155	1	472	314	468	1	N/A	N/A	N/A	N/A	AT5G05690.1 | Symbols: CPD, CYP90A, CYP90, CBB3, DWF3, CYP90A1 | Cytochrome P450 superfamily protein | chr5:1702907-1706705 REVERSE LENGTH=472
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT4G36380.1	2.31e-41	144	146	45.890	65.75	93	156	10	154	1	524	367	511	1	N/A	N/A	N/A	N/A	AT4G36380.1 | Symbols: ROT3 | Cytochrome P450 superfamily protein | chr4:17187973-17192202 REVERSE LENGTH=524
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT5G38970.2	3.27e-39	136	150	44.667	60.67	96	156	3	152	1	384	233	381	1	N/A	N/A	N/A	N/A	AT5G38970.2 | Symbols: BR6OX1, ATBR6OX, CYP85A1, BR6OX | brassinosteroid-6-oxidase 1 | chr5:15594935-15597465 REVERSE LENGTH=384
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT5G38970.1	1.40e-38	136	150	44.667	60.67	96	156	3	152	1	465	314	462	1	N/A	N/A	N/A	N/A	AT5G38970.1 | Symbols: BR6OX1, ATBR6OX, CYP85A1, BR6OX | brassinosteroid-6-oxidase 1 | chr5:15594935-15597774 REVERSE LENGTH=465
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT3G13730.1	7.07e-38	134	142	45.775	64.08	91	156	9	150	1	491	348	486	1	N/A	N/A	N/A	N/A	AT3G13730.1 | Symbols: CYP90D1 | cytochrome P450, family 90, subfamily D, polypeptide 1 | chr3:4498330-4500836 REVERSE LENGTH=491
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT3G50660.1	4.22e-37	132	159	42.138	57.23	94	156	6	152	1	513	353	509	1	N/A	N/A	N/A	N/A	AT3G50660.1 | Symbols: DWF4, CYP90B1, CLM, SNP2, SAV1, PSC1 | Cytochrome P450 superfamily protein | chr3:18814262-18817168 REVERSE LENGTH=513
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT3G30180.1	1.06e-35	128	149	41.611	61.07	96	156	3	151	1	465	314	461	1	N/A	N/A	N/A	N/A	AT3G30180.1 | Symbols: CYP85A2, BR6OX2 | brassinosteroid-6-oxidase 2 | chr3:11810867-11813509 FORWARD LENGTH=465
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63448_c0_g1_i1:2-469(+)	AT1G12740.1	1.40e-35	128	150	41.333	56.00	96	156	6	155	1	472	321	470	1	N/A	N/A	N/A	N/A	AT1G12740.1 | Symbols: CYP87A2 | cytochrome P450, family 87, subfamily A, polypeptide 2 | chr1:4342462-4344569 FORWARD LENGTH=472
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63596_c2_g6_i1:1-348(+)	AT4G10490.1	1.39e-32	116	108	50.926	64.81	92	116	10	116	1	348	17	124	1	N/A	N/A	N/A	N/A	AT4G10490.1 | Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr4:6483900-6485179 FORWARD LENGTH=348
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63596_c2_g6_i1:1-348(+)	AT4G10500.1	2.61e-32	115	115	47.826	65.22	98	116	1	114	1	349	10	124	1	N/A	N/A	N/A	N/A	AT4G10500.1 | Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr4:6491089-6492342 FORWARD LENGTH=349
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63596_c2_g6_i1:1-348(+)	AT5G24530.1	8.94e-31	111	116	44.828	66.38	100	116	1	116	1	341	5	117	1	N/A	N/A	N/A	N/A	AT5G24530.1 | Symbols: DMR6 | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr5:8378964-8383154 FORWARD LENGTH=341
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63596_c2_g6_i1:1-348(+)	AT2G44800.1	3.10e-25	97.1	109	44.954	66.97	91	116	10	115	1	357	26	134	1	N/A	N/A	N/A	N/A	AT2G44800.1 | Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr2:18467004-18468551 FORWARD LENGTH=357
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR63596_c2_g6_i1:1-348(+)	AT2G36690.1	6.73e-23	90.9	122	38.525	57.38	95	116	4	113	1	366	19	140	1	N/A	N/A	N/A	N/A	AT2G36690.1 | Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr2:15379930-15381987 FORWARD LENGTH=366
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT5G35550.1	1.93e-30	114	71	76.056	83.10	25	279	1	71	1	258	61	131	1	N/A	N/A	N/A	N/A	AT5G35550.1 | Symbols: TT2, ATMYB123, MYB123, ATTT2 | Duplicated homeodomain-like superfamily protein | chr5:13726807-13727729 FORWARD LENGTH=258
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT1G22640.1	1.28e-29	112	117	50.427	65.81	42	279	1	117	1	257	59	173	1	N/A	N/A	N/A	N/A	AT1G22640.1 | Symbols: ATMYB3, MYB3 | myb domain protein 3 | chr1:8006289-8007219 FORWARD LENGTH=257
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT3G13540.1	6.62e-29	110	58	84.483	93.10	21	279	1	58	1	249	70	127	1	N/A	N/A	N/A	N/A	AT3G13540.1 | Symbols: ATMYB5, MYB5 | myb domain protein 5 | chr3:4420239-4421443 FORWARD LENGTH=249
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT5G52600.1	1.72e-28	108	57	80.702	96.49	20	279	1	57	1	201	59	115	1	N/A	N/A	N/A	N/A	AT5G52600.1 | Symbols: AtMYB82, MYB82 | myb domain protein 82 | chr5:21343197-21343968 REVERSE LENGTH=201
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT4G09460.1	2.93e-28	108	94	57.447	75.53	33	279	1	91	1	236	59	151	1	N/A	N/A	N/A	N/A	AT4G09460.1 | Symbols: AtMYB6, MYB6 | myb domain protein 6 | chr4:5993019-5994038 FORWARD LENGTH=236
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT4G38620.1	2.68e-27	107	113	49.558	68.14	38	279	1	107	1	282	59	171	1	N/A	N/A	N/A	N/A	AT4G38620.1 | Symbols: ATMYB4, MYB4 | myb domain protein 4 | chr4:18053866-18054876 FORWARD LENGTH=282
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT5G14750.1	3.34e-27	104	106	50.943	71.70	38	279	1	105	1	203	63	162	1	N/A	N/A	N/A	N/A	AT5G14750.1 | Symbols: WER, ATMYB66, WER1, MYB66 | myb domain protein 66 | chr5:4763656-4764738 REVERSE LENGTH=203
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT3G23250.2	1.27e-26	103	83	55.422	73.49	30	279	1	83	1	228	2	84	1	N/A	N/A	N/A	N/A	AT3G23250.2 | Symbols: MYB15, ATY19, ATMYB15 | myb domain protein 15 | chr3:8309742-8310624 FORWARD LENGTH=228
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT2G16720.1	1.43e-26	104	58	77.586	91.38	21	279	1	58	1	269	59	116	1	N/A	N/A	N/A	N/A	AT2G16720.1 | Symbols: MYB7, ATMYB7, ATY49 | myb domain protein 7 | chr2:7255669-7256550 REVERSE LENGTH=269
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6509_c0_g1_i1:416-1252(-)	AT1G35515.1	2.89e-26	102	92	54.348	68.48	33	279	1	92	1	212	59	149	1	N/A	N/A	N/A	N/A	AT1G35515.1 | Symbols: HOS10, MYB8 | high response to osmotic stress 10 | chr1:13077926-13080265 FORWARD LENGTH=212
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT2G17570.1	2.16e-74	230	294	41.156	60.88	94	313	10	303	1	295	11	295	1	N/A	N/A	N/A	N/A	AT2G17570.1 | Symbols:  | Undecaprenyl pyrophosphate synthetase family protein | chr2:7645086-7645973 FORWARD LENGTH=295
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT5G60510.1	1.14e-53	176	285	35.439	54.74	90	313	19	301	1	272	16	270	1	N/A	N/A	N/A	N/A	AT5G60510.1 | Symbols:  | Undecaprenyl pyrophosphate synthetase family protein | chr5:24330721-24331539 FORWARD LENGTH=272
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT5G60500.1	7.33e-51	169	284	34.859	54.93	90	313	19	301	1	271	15	269	1	N/A	N/A	N/A	N/A	AT5G60500.1 | Symbols:  | Undecaprenyl pyrophosphate synthetase family protein | chr5:24328815-24329630 FORWARD LENGTH=271
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT5G58780.1	5.67e-43	149	257	36.576	54.09	81	313	38	291	1	302	70	293	1	N/A	N/A	N/A	N/A	AT5G58780.1 | Symbols:  | Undecaprenyl pyrophosphate synthetase family protein | chr5:23735755-23737284 REVERSE LENGTH=302
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT5G58784.1	1.11e-39	141	255	32.941	52.94	81	313	38	289	1	302	70	291	1	N/A	N/A	N/A	N/A	AT5G58784.1 | Symbols:  | Undecaprenyl pyrophosphate synthetase family protein | chr5:23739950-23741267 REVERSE LENGTH=302
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT5G58782.1	1.44e-38	137	257	33.463	50.97	81	313	38	291	1	289	57	280	1	N/A	N/A	N/A	N/A	AT5G58782.1 | Symbols:  | Undecaprenyl pyrophosphate synthetase family protein | chr5:23738306-23739430 REVERSE LENGTH=289
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT5G58770.1	3.31e-37	134	257	31.518	50.58	81	313	38	291	1	310	77	300	1	N/A	N/A	N/A	N/A	AT5G58770.1 | Symbols:  | Undecaprenyl pyrophosphate synthetase family protein | chr5:23734396-23735495 FORWARD LENGTH=310
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6517_c1_g2_i1:727-1665(-)	AT2G23410.1	8.53e-37	133	257	33.852	51.75	81	313	38	291	1	303	70	294	1	N/A	N/A	N/A	N/A	AT2G23410.1 | Symbols: ACPT, CPT | cis-prenyltransferase | chr2:9966247-9967741 REVERSE LENGTH=303
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT4G34050.1	7.23e-156	434	232	85.345	96.12	89	260	26	257	1	259	26	257	1	N/A	N/A	N/A	N/A	AT4G34050.1 | Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:16310844-16311973 FORWARD LENGTH=259
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT4G26220.1	4.73e-100	291	227	59.912	78.41	87	260	33	259	1	232	7	232	1	N/A	N/A	N/A	N/A	AT4G26220.1 | Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:13284179-13285146 FORWARD LENGTH=232
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT1G67980.1	7.23e-89	263	231	55.844	74.46	88	260	29	257	1	232	4	230	1	N/A	N/A	N/A	N/A	AT1G67980.1 | Symbols: CCOAMT | caffeoyl-CoA 3-O-methyltransferase | chr1:25487724-25488934 FORWARD LENGTH=232
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT1G24735.1	3.19e-82	246	226	55.310	71.24	86	260	34	257	1	240	15	238	1	N/A	N/A	N/A	N/A	AT1G24735.1 | Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:8757977-8759448 FORWARD LENGTH=240
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT1G67990.1	3.22e-82	246	227	53.304	74.89	87	260	33	257	1	233	8	231	1	N/A	N/A	N/A	N/A	AT1G67990.1 | Symbols: ATTSM1, TSM1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:25489494-25490749 FORWARD LENGTH=233
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT1G24735.2	5.24e-74	227	276	45.290	58.33	86	260	35	257	1	291	16	289	1	N/A	N/A	N/A	N/A	AT1G24735.2 | Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr1:8757977-8759448 FORWARD LENGTH=291
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT4G34050.2	3.64e-72	217	117	82.051	94.87	45	260	141	257	1	148	30	146	1	N/A	N/A	N/A	N/A	AT4G34050.2 | Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:16310844-16311973 FORWARD LENGTH=148
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT3G62000.1	8.69e-51	167	239	38.912	59.83	92	260	20	257	1	278	49	277	1	N/A	N/A	N/A	N/A	AT3G62000.1 | Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr3:22959441-22961180 REVERSE LENGTH=278
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT1G67980.2	3.85e-48	157	165	47.273	66.67	63	260	93	257	1	164	2	162	1	N/A	N/A	N/A	N/A	AT1G67980.2 | Symbols: CCOAMT | caffeoyl-CoA 3-O-methyltransferase | chr1:25488239-25488934 FORWARD LENGTH=164
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR6521_c3_g1_i1:578-1357(+)	AT3G61990.1	1.79e-45	154	217	41.014	58.53	83	260	41	257	1	290	86	289	1	N/A	N/A	N/A	N/A	AT3G61990.1 | Symbols: OMTF3 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr3:22957318-22958910 REVERSE LENGTH=290
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65226_c2_g1_i2:356-1855(+)	AT5G67020.1	3.61e-69	226	193	54.922	70.47	71	500	5	196	1	394	14	201	1	N/A	N/A	N/A	N/A	AT5G67020.1 | Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G50340.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:26749962-26751146 FORWARD LENGTH=394
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65226_c2_g1_i2:356-1855(+)	AT5G67020.1	9.21e-23	100	170	37.647	54.71	71	500	332	496	1	394	247	391	1	N/A	N/A	N/A	N/A	AT5G67020.1 | Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G50340.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink). | chr5:26749962-26751146 FORWARD LENGTH=394
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65226_c2_g1_i2:356-1855(+)	AT3G50340.1	2.07e-57	196	193	52.850	69.43	73	500	5	196	1	403	14	201	1	N/A	N/A	N/A	N/A	AT3G50340.1 | Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G67020.1); Has 128 Blast hits to 128 proteins in 39 species: Archae - 0; Bacteria - 46; Metazoa - 0; Fungi - 3; Plants - 76; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink). | chr3:18665333-18666544 REVERSE LENGTH=403
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65226_c2_g1_i2:356-1855(+)	AT3G50340.1	3.93e-23	101	182	35.714	53.30	73	500	328	499	1	403	247	403	1	N/A	N/A	N/A	N/A	AT3G50340.1 | Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G67020.1); Has 128 Blast hits to 128 proteins in 39 species: Archae - 0; Bacteria - 46; Metazoa - 0; Fungi - 3; Plants - 76; Viruses - 0; Other Eukaryotes - 3 (source: NCBI BLink). | chr3:18665333-18666544 REVERSE LENGTH=403
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65226_c2_g1_i2:356-1855(+)	AT2G22790.1	9.18e-26	107	132	38.636	62.88	26	500	44	174	1	325	37	165	1	N/A	N/A	N/A	N/A	AT2G22790.1 | Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G67020.1); Has 111 Blast hits to 111 proteins in 33 species: Archae - 0; Bacteria - 44; Metazoa - 0; Fungi - 0; Plants - 67; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr2:9695932-9696909 FORWARD LENGTH=325
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT5G12250.1	0.0	857	430	96.744	98.84	96	446	1	430	1	449	1	430	1	N/A	N/A	N/A	N/A	AT5G12250.1 | Symbols: TUB6 | beta-6 tubulin | chr5:3961317-3962971 REVERSE LENGTH=449
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT5G23860.2	0.0	853	430	96.512	98.37	96	446	1	430	1	449	1	430	1	N/A	N/A	N/A	N/A	AT5G23860.2 | Symbols: TUB8 | tubulin beta 8 | chr5:8042962-8044528 FORWARD LENGTH=449
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT5G23860.1	0.0	853	430	96.512	98.37	96	446	1	430	1	449	1	430	1	N/A	N/A	N/A	N/A	AT5G23860.1 | Symbols: TUB8 | tubulin beta 8 | chr5:8042962-8044528 FORWARD LENGTH=449
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT5G62700.1	0.0	852	430	96.279	98.14	96	446	1	430	1	450	1	430	1	N/A	N/A	N/A	N/A	AT5G62700.1 | Symbols: TUB3 | tubulin beta chain 3 | chr5:25184501-25186426 FORWARD LENGTH=450
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT5G62690.1	0.0	852	430	96.279	98.14	96	446	1	430	1	450	1	430	1	N/A	N/A	N/A	N/A	AT5G62690.1 | Symbols: TUB2 | tubulin beta chain 2 | chr5:25181560-25183501 FORWARD LENGTH=450
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT2G29550.1	0.0	838	431	94.664	97.68	97	446	1	431	1	449	1	431	1	N/A	N/A	N/A	N/A	AT2G29550.1 | Symbols: TUB7 | tubulin beta-7 chain | chr2:12644258-12645932 REVERSE LENGTH=449
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT1G75780.1	0.0	833	431	93.271	97.68	96	446	1	430	1	447	1	431	1	N/A	N/A	N/A	N/A	AT1G75780.1 | Symbols: TUB1 | tubulin beta-1 chain | chr1:28451378-28453602 REVERSE LENGTH=447
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT1G20010.1	0.0	830	431	92.807	97.91	96	446	1	430	1	449	1	431	1	N/A	N/A	N/A	N/A	AT1G20010.1 | Symbols: TUB5 | tubulin beta-5 chain | chr1:6938033-6940481 REVERSE LENGTH=449
StoneCellBiosyn_Pooled_BBMerged_Trinity_3July2015_TR65230_c1_g1_i2:178-1515(+)	AT5G44340.1	0.0	821	430	92.093	96.98	96	446	1	430	1	444	1	430	1	N/A	N/A	N/A	N/A	AT5G44340.1 | Symbols: TUB4 | tubulin beta chain 4 | chr5:17859442-17860994 REVERSE LENGTH=444
